#Accession	No_orfs	Coverage	Abundance	Name	Description
PF03694.13	1	0.981818	2.9e-05	Erg28	Erg28 like protein
PF03712.15	2	1.974522	5.9e-05	Cu2_monoox_C	Copper type II ascorbate-dependent monooxygenase, C-terminal domain
PF03715.13	1	0.996655	2.9e-05	Noc2	Noc2p family
PF03719.15	2	1.944444	5.8e-05	Ribosomal_S5_C	Ribosomal protein S5, C-terminal domain
PF03720.15	1	0.990476	2.9e-05	UDPG_MGDP_dh_C	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain
PF03725.15	3	2.83582	8.4e-05	RNase_PH_C	3' exoribonuclease family, domain 2
PF03727.16	2	1.104166	3.3e-05	Hexokinase_2	Hexokinase
PF03730.14	4	2.25	6.7e-05	Ku_C	Ku70/Ku80 C-terminal arm
PF03731.15	4	2.045454	6.1e-05	Ku_N	Ku70/Ku80 N-terminal alpha/beta domain
PF03733.13	6	2.960784	8.8e-05	YccF	Inner membrane component domain
PF03736.17	5	3.840909	0.000115	EPTP	EPTP domain
PF03747.14	4	3.979381	0.000119	ADP_ribosyl_GH	ADP-ribosylglycohydrolase
PF03764.18	5	3.925619	0.000117	EFG_IV	Elongation factor G, domain IV
PF03765.15	2	1.407407	4.2e-05	CRAL_TRIO_N	CRAL/TRIO, N-terminal domain
PF03770.16	5	3.507614	0.000105	IPK	Inositol polyphosphate kinase
PF03781.16	2	1.976923	5.9e-05	FGE-sulfatase	Sulfatase-modifying factor enzyme 1
PF03782.17	11	9.145833	0.000274	AMOP	AMOP domain
PF03792.13	2	0.984126	2.9e-05	PBC	PBC domain
PF03798.16	9	5.015151	0.00015	TRAM_LAG1_CLN8	TLC domain
PF03800.14	3	1.532374	4.5e-05	Nuf2	Nuf2 family
PF03801.13	1	0.869281	2.6e-05	Ndc80_HEC	HEC/Ndc80p family
PF03803.15	3	2.457013	7.3e-05	Scramblase	Scramblase
PF03807.17	10	7.865979	0.000235	F420_oxidored	NADP oxidoreductase coenzyme F420-dependent
PF03810.19	7	6.513513	0.000195	IBN_N	Importin-beta N-terminal domain
PF03813.14	1	0.980263	2.9e-05	Nrap	Nrap protein domain 1
PF03820.17	3	1.775641	5.3e-05	Mtc	Tricarboxylate carrier
PF03821.16	2	0.623376	1.8e-05	Mtp	Golgi 4-transmembrane spanning transporter
PF03826.17	5	4.631578	0.000138	OAR	OAR domain
PF03828.19	3	2.935483	8.7e-05	PAP_assoc	Cid1 family poly A polymerase
PF03834.14	1	0.991228	2.9e-05	Rad10	Binding domain of DNA repair protein Ercc1 (rad10/Swi10)
PF03835.15	3	1.707482	5.1e-05	Rad4	Rad4 transglutaminase-like domain
PF03836.15	3	1.510948	4.5e-05	RasGAP_C	RasGAP C-terminus
PF03839.16	2	1.244239	3.7e-05	Sec62	Translocation protein Sec62
PF03849.14	1	1	2.9e-05	Tfb2	Transcription factor Tfb2
PF03850.14	1	0.927536	2.7e-05	Tfb4	Transcription factor Tfb4
PF03853.15	8	1.719298	5.1e-05	YjeF_N	YjeF-related protein N-terminus
PF03859.16	3	1.517241	4.5e-05	CG-1	CG-1 domain
PF03871.14	1	1	2.9e-05	RNA_pol_Rpb5_N	RNA polymerase Rpb5, N-terminal domain
PF03874.16	2	1.609756	4.8e-05	RNA_pol_Rpb4	RNA polymerase Rpb4
PF03876.17	3	2.928571	8.7e-05	SHS2_Rpb7-N	SHS2 domain found in N terminus of Rpb7p/Rpc25p/MJ0397
PF03878.15	1	1	2.9e-05	YIF1	YIF1
PF03879.14	3	0.592592	1.7e-05	Cgr1	Cgr1 family
PF03881.14	1	0.472222	1.4e-05	Fructosamin_kin	Fructosamine kinase
PF03896.16	4	1.8	5.3e-05	TRAP_alpha	Translocon-associated protein (TRAP), alpha subunit
PF03900.15	1	0.453333	1.3e-05	Porphobil_deamC	Porphobilinogen deaminase, C-terminal domain
PF03901.17	8	4.350119	0.00013	Glyco_transf_22	Alg9-like mannosyltransferase family
PF03908.13	3	1.217391	3.6e-05	Sec20	Sec20
PF03909.17	3	2.482758	7.4e-05	BSD	BSD domain
PF03911.16	1	1	2.9e-05	Sec61_beta	Sec61beta family
PF03914.17	8	3.935294	0.000117	CBF	CBF/Mak21 family
PF03915.13	2	0.789215	2.3e-05	AIP3	Actin interacting protein 3
PF03917.17	1	0.997333	2.9e-05	GSH_synth_ATP	Eukaryotic glutathione synthase, ATP binding domain
PF03919.15	1	0.99074	2.9e-05	mRNA_cap_C	mRNA capping enzyme, C-terminal domain
PF03931.15	2	1.936507	5.8e-05	Skp1_POZ	Skp1 family, tetramerisation domain
PF03937.16	1	0.780821	2.3e-05	Sdh5	Flavinator of succinate dehydrogenase
PF03939.13	2	1.196078	3.5e-05	Ribosomal_L23eN	Ribosomal protein L23, N-terminal domain
PF03941.15	2	1.236363	3.7e-05	INCENP_ARK-bind	Inner centromere protein, ARK binding region
PF03942.15	2	1.984848	5.9e-05	DTW	DTW domain
PF03943.13	2	1.959183	5.8e-05	TAP_C	TAP C-terminal domain
PF03946.14	2	1.876923	5.6e-05	Ribosomal_L11_N	Ribosomal protein L11, N-terminal domain
PF03947.18	4	1.841269	5.5e-05	Ribosomal_L2_C	Ribosomal Proteins L2, C-terminal domain
PF03949.15	3	2.988372	8.9e-05	Malic_M	Malic enzyme, NAD binding domain
PF03950.18	1	1	2.9e-05	tRNA-synt_1c_C	tRNA synthetases class I (E and Q), anti-codon binding domain
PF03951.19	3	2.783132	8.3e-05	Gln-synt_N	Glutamine synthetase, beta-Grasp domain
PF03952.16	3	1.900763	5.6e-05	Enolase_N	Enolase, N-terminal domain
PF03953.17	16	15.857142	0.000475	Tubulin_C	Tubulin C-terminal domain
PF03957.13	1	0.874458	2.6e-05	Jun	Jun-like transcription factor
PF03959.13	1	0.976415	2.9e-05	FSH1	Serine hydrolase (FSH1)
PF03962.15	4	2.65	7.9e-05	Mnd1	Mnd1 HTH domain
PF03966.16	2	2	5.9e-05	Trm112p	Trm112p-like protein
PF03969.16	4	1.309392	3.9e-05	AFG1_ATPase	AFG1-like ATPase
PF03980.14	1	0.981818	2.9e-05	Nnf1	Nnf1
PF03981.12	1	0.858156	2.5e-05	Ubiq_cyt_C_chap	Ubiquinol-cytochrome C chaperone
PF03982.13	1	0.989898	2.9e-05	DAGAT	Diacylglycerol acyltransferase
PF03985.13	1	0.981087	2.9e-05	Paf1	Paf1
PF03986.13	1	0.708029	2.1e-05	Autophagy_N	Autophagocytosis associated protein (Atg3), N-terminal domain
PF03987.15	2	2	5.9e-05	Autophagy_act_C	Autophagocytosis associated protein, active-site domain
PF03998.13	1	0.644897	1.9e-05	Utp11	Utp11 protein
PF03999.12	1	0.822742	2.4e-05	MAP65_ASE1	Microtubule associated protein (MAP65/ASE1 family)
PF04000.15	5	3.114942	9.3e-05	Sas10_Utp3	Sas10/Utp3/C1D family
PF04001.13	16	5.362637	0.00016	Vhr1	Transcription factor Vhr1
PF04003.12	3	2.971962	8.9e-05	Utp12	Dip2/Utp12 Family
PF04004.13	2	0.690909	2e-05	Leo1	Leo1-like protein
PF04005.12	1	0.996575	2.9e-05	Hus1	Hus1-like protein
PF04006.12	1	0.996753	2.9e-05	Mpp10	Mpp10 protein
PF04030.14	2	0.603846	1.8e-05	ALO	D-arabinono-1,4-lactone oxidase
PF04031.13	3	1.503267	4.5e-05	Las1	Las1-like
PF04032.16	1	0.844444	2.5e-05	Rpr2	RNAse P Rpr2/Rpp21/SNM1 subunit domain
PF04034.13	1	1	2.9e-05	Ribo_biogen_C	Ribosome biogenesis protein, C-terminal
PF04037.13	4	1.590551	4.7e-05	DUF382	Domain of unknown function (DUF382)
PF04042.16	2	1.800947	5.3e-05	DNA_pol_E_B	DNA polymerase alpha/epsilon subunit B
PF04045.14	1	1	2.9e-05	P34-Arc	Arp2/3 complex, 34 kD subunit p34-Arc
PF04046.16	2	1.913043	5.7e-05	PSP	PSP
PF04049.13	2	0.721428	2.1e-05	ANAPC8	Anaphase promoting complex subunit 8 / Cdc23
PF04051.16	3	2.986301	8.9e-05	TRAPP	Transport protein particle (TRAPP) component
PF04053.14	9	2.379775	7.1e-05	Coatomer_WDAD	Coatomer WD associated region
PF04054.15	2	0.274456	8e-06	Not1	CCR4-Not complex component, Not1
PF04055.21	16	9.125748	0.000273	Radical_SAM	Radical SAM superfamily
PF04056.14	1	1	2.9e-05	Ssl1	Ssl1-like
PF04057.12	2	1.287128	3.8e-05	Rep-A_N	Replication factor-A protein 1, N-terminal domain
PF04061.14	2	0.375	1.1e-05	ORMDL	ORMDL family
PF04062.14	1	0.735632	2.2e-05	P21-Arc	ARP2/3 complex ARPC3 (21 kDa) subunit
PF04063.14	3	1.2	3.5e-05	DUF383	Domain of unknown function (DUF383)
PF04064.13	1	0.963636	2.8e-05	DUF384	Domain of unknown function (DUF384)
PF04065.15	2	1.077922	3.2e-05	Not3	Not1 N-terminal domain, CCR4-Not complex component
PF04068.15	1	0.914285	2.7e-05	RLI	Possible Fer4-like domain in RNase L inhibitor, RLI
PF04072.14	2	1.734042	5.1e-05	LCM	Leucine carboxyl methyltransferase
PF04073.15	1	1	2.9e-05	tRNA_edit	Aminoacyl-tRNA editing domain
PF04078.13	1	1	2.9e-05	Rcd1	Cell differentiation family, Rcd1-like
PF04080.13	2	1.05098	3.1e-05	Per1	Per1-like family
PF04083.16	2	1.125	3.3e-05	Abhydro_lipase	Partial alpha/beta-hydrolase lipase region
PF04084.14	1	0.990963	2.9e-05	ORC2	Origin recognition complex subunit 2
PF04086.13	1	0.945017	2.8e-05	SRP-alpha_N	Signal recognition particle, alpha subunit, N-terminal
PF04087.14	2	1.161971	3.4e-05	DUF389	Domain of unknown function (DUF389)
PF04088.13	1	0.751724	2.2e-05	Peroxin-13_N	Peroxin 13, N-terminal region
PF04089.14	13	10.175824	0.000304	BRICHOS	BRICHOS domain
PF04091.12	2	0.756329	2.2e-05	Sec15	Exocyst complex subunit Sec15-like
PF04095.16	1	0.99585	2.9e-05	NAPRTase	Nicotinate phosphoribosyltransferase (NAPRTase) family
PF04096.14	1	0.993288	2.9e-05	Nucleoporin2	Nucleoporin autopeptidase
PF04097.14	1	0.996779	2.9e-05	Nic96	Nup93/Nic96
PF04099.12	3	2.524475	7.5e-05	Sybindin	Sybindin-like family
PF04100.12	2	1.081578	3.2e-05	Vps53_N	Vps53-like, N-terminal
PF04101.16	1	0.922155	2.7e-05	Glyco_tran_28_C	Glycosyltransferase family 28 C-terminal domain
PF04103.15	21	10.057692	0.000301	CD20	CD20-like family
PF04104.14	1	1	2.9e-05	DNA_primase_lrg	Eukaryotic and archaeal DNA primase, large subunit
PF04109.16	1	0.997912	2.9e-05	APG9	Autophagy protein Apg9
PF04110.13	1	1	2.9e-05	APG12	Ubiquitin-like autophagy protein Apg12
PF04111.12	1	1	2.9e-05	APG6	Apg6 BARA domain
PF04112.13	2	0.779761	2.3e-05	Mak10	Mak10 subunit, NatC N(alpha)-terminal acetyltransferase
PF04113.14	1	0.96601	2.8e-05	Gpi16	Gpi16 subunit, GPI transamidase component
PF04114.14	1	0.538152	1.6e-05	Gaa1	Gaa1-like, GPI transamidase component
PF04116.13	14	7.345864	0.00022	FA_hydroxylase	Fatty acid hydroxylase superfamily
PF04117.12	3	2.854838	8.5e-05	Mpv17_PMP22	Mpv17 / PMP22 family
PF04118.14	1	0.872964	2.6e-05	Dopey_N	Dopey, N-terminal
PF04121.13	2	1.047945	3.1e-05	Nup84_Nup100	Nuclear pore protein 84 / 107
PF04124.12	1	0.991124	2.9e-05	Dor1	Dor1-like family
PF04127.15	1	0.537634	1.6e-05	DFP	DNA / pantothenate metabolism flavoprotein
PF04129.12	2	0.543307	1.6e-05	Vps52	Vps52 / Sac2 family
PF04130.13	6	4.200647	0.000125	GCP_C_terminal	Gamma tubulin complex component C-terminal
PF04133.14	1	0.837606	2.5e-05	Vps55	Vacuolar protein sorting 55
PF04136.15	4	1.684563	5e-05	Sec34	Sec34-like family
PF04137.15	2	0.457627	1.3e-05	ERO1	Endoplasmic Reticulum Oxidoreductin 1 (ERO1)
PF04139.13	2	1.112	3.3e-05	Rad9	Rad9
PF04140.14	2	1.223404	3.6e-05	ICMT	Isoprenylcysteine carboxyl methyltransferase (ICMT) family
PF04142.15	2	0.980952	2.9e-05	Nuc_sug_transp	Nucleotide-sugar transporter
PF04143.14	4	2.977419	8.9e-05	Sulf_transp	Sulphur transport
PF04144.13	1	0.994252	2.9e-05	SCAMP	SCAMP family
PF04145.15	4	2.709459	8.1e-05	Ctr	Ctr copper transporter family
PF04146.15	4	3.084337	9.2e-05	YTH	YT521-B-like domain
PF04147.12	1	0.992	2.9e-05	Nop14	Nop14-like family
PF04148.13	1	0.961165	2.8e-05	Erv26	Transmembrane adaptor Erv26
PF04152.14	2	1.313609	3.9e-05	Mre11_DNA_bind	Mre11 DNA-binding presumed domain
PF04153.18	3	2.198473	6.5e-05	NOT2_3_5	NOT2 / NOT3 / NOT5 family
PF04157.16	2	1.847457	5.5e-05	EAP30	EAP30/Vps36 family
PF04158.14	1	1	2.9e-05	Sof1	Sof1-like domain
PF04176.13	1	0.994186	2.9e-05	TIP41	TIP41-like family
PF04177.12	1	1	2.9e-05	TAP42	TAP42-like family
PF04178.12	3	2.469026	7.3e-05	Got1	Got1/Sft2-like family
PF04180.14	1	0.856396	2.5e-05	LTV	Low temperature viability protein
PF04181.13	2	1.24	3.7e-05	RPAP2_Rtr1	Rtr1/RPAP2 family
PF04184.12	1	0.93271	2.7e-05	ST7	ST7 protein
PF04188.13	1	0.966139	2.8e-05	Mannosyl_trans2	Mannosyltransferase (PIG-V)
PF04189.13	3	1.046666	3.1e-05	Gcd10p	Gcd10p family
PF04190.13	1	1	2.9e-05	DUF410	Protein of unknown function (DUF410)
PF04191.13	4	1.641509	4.9e-05	PEMT	Phospholipid methyltransferase
PF04192.12	1	0.974248	2.9e-05	Utp21	Utp21 specific WD40 associated putative domain
PF04193.14	6	4.262295	0.000127	PQ-loop	PQ loop repeat
PF04194.13	4	2.605714	7.8e-05	PDCD2_C	Programmed cell death protein 2, C-terminal putative domain
PF04201.15	1	0.481481	1.4e-05	TPD52	Tumour protein D52 family
PF04209.13	1	0.929577	2.7e-05	HgmA	homogentisate 1,2-dioxygenase
PF04212.18	5	4.184615	0.000125	MIT	MIT (microtubule interacting and transport) domain
PF04218.13	2	1.886792	5.6e-05	CENP-B_N	CENP-B N-terminal DNA-binding domain
PF04227.12	1	0.865979	2.5e-05	Indigoidine_A	Indigoidine synthase A like protein
PF04241.15	1	1	2.9e-05	DUF423	Protein of unknown function (DUF423)
PF04248.12	12	6.150537	0.000184	NTP_transf_9	Domain of unknown function (DUF427)
PF04253.15	3	2.925619	8.7e-05	TFR_dimer	Transferrin receptor-like dimerisation domain
PF04258.13	7	3.183098	9.5e-05	Peptidase_A22B	Signal peptide peptidase
PF04263.16	1	0.983333	2.9e-05	TPK_catalytic	Thiamin pyrophosphokinase, catalytic domain
PF04265.14	1	1	2.9e-05	TPK_B1_binding	Thiamin pyrophosphokinase, vitamin B1 binding domain
PF04266.14	1	0.588785	1.7e-05	ASCH	ASCH domain
PF04273.13	7	3.981818	0.000119	DUF442	Putative phosphatase (DUF442)
PF04280.15	3	2.129251	6.3e-05	Tim44	Tim44-like domain
PF04281.13	1	0.652173	1.9e-05	Tom22	Mitochondrial import receptor subunit Tom22
PF04300.13	2	1.842696	5.5e-05	FBA	F-box associated region
PF04307.14	1	0.734104	2.1e-05	YdjM	LexA-binding, inner membrane-associated putative hydrolase
PF04321.17	2	0.254355	7e-06	RmlD_sub_bind	RmlD substrate binding domain
PF04326.14	3	1.729508	5.1e-05	AlbA_2	Putative DNA-binding domain
PF04376.13	1	1	2.9e-05	ATE_N	Arginine-tRNA-protein transferase, N terminus
PF04377.15	1	1	2.9e-05	ATE_C	Arginine-tRNA-protein transferase, C terminus
PF04379.14	1	0.689655	2e-05	DUF525	ApaG domain
PF04387.14	3	2.07317	6.2e-05	PTPLA	Protein tyrosine phosphatase-like protein, PTPLA
PF04388.12	3	0.994497	2.9e-05	Hamartin	Hamartin protein
PF04389.17	9	5.196969	0.000155	Peptidase_M28	Peptidase family M28
PF04402.14	1	0.93	2.7e-05	SIMPL	Protein of unknown function (DUF541)
PF04408.23	23	13.222222	0.000396	HA2	Helicase associated domain (HA2)
PF04410.14	1	0.577922	1.7e-05	Gar1	Gar1/Naf1 RNA binding region
PF04418.12	1	0.837837	2.5e-05	DUF543	Domain of unknown function (DUF543)
PF04421.13	1	0.978723	2.9e-05	Mss4	Mss4 protein
PF04424.13	1	1	2.9e-05	MINDY_DUB	MINDY deubiquitinase
PF04427.18	8	4.870466	0.000145	Brix	Brix domain
PF04433.17	7	5.314606	0.000159	SWIRM	SWIRM domain
PF04437.13	1	0.997995	2.9e-05	RINT1_TIP1	RINT-1 / TIP-1 family
PF04438.16	1	0.9	2.6e-05	zf-HIT	HIT zinc finger
PF04442.14	1	0.682119	2e-05	CtaG_Cox11	Cytochrome c oxidase assembly protein CtaG/Cox11
PF04444.14	8	3.493333	0.000104	Dioxygenase_N	Catechol dioxygenase N terminus
PF04446.12	1	0.328	9e-06	Thg1	tRNAHis guanylyltransferase
PF04457.12	1	1	2.9e-05	MJ1316	MJ1316 RNA cyclic group end recognition domain
PF04488.15	20	8.306122	0.000248	Gly_transf_sug	Glycosyltransferase sugar-binding region containing DXD motif
PF04493.14	12	2.081218	6.2e-05	Endonuclease_5	Endonuclease V
PF04494.15	3	1.830769	5.4e-05	TFIID_NTD2	WD40 associated region in TFIID subunit, NTD2 domain
PF04495.14	2	1.615942	4.8e-05	GRASP55_65	GRASP55/65 PDZ-like domain
PF04499.15	4	0.944785	2.8e-05	SAPS	SIT4 phosphatase-associated protein
PF04500.16	6	3.645161	0.000109	FLYWCH	FLYWCH zinc finger domain
PF04502.13	2	1.117469	3.3e-05	DUF572	Family of unknown function (DUF572)
PF04503.13	1	0.996491	2.9e-05	SSDP	Single-stranded DNA binding protein, SSDP
PF04505.12	12	9.5	0.000284	CD225	Interferon-induced transmembrane protein
PF04506.13	1	0.996086	2.9e-05	Rft-1	Rft protein
PF04511.15	2	2	5.9e-05	DER1	Der1-like family
PF04513.12	19	9.207142	0.000275	Baculo_PEP_C	Baculovirus polyhedron envelope protein, PEP, C terminus
PF04515.12	5	3.530674	0.000105	Choline_transpo	Plasma-membrane choline transporter
PF04516.15	2	1.734782	5.1e-05	CP2	CP2 transcription factor
PF04536.14	1	0.568	1.7e-05	TPM_phosphatase	TPM domain
PF04547.12	17	10.293986	0.000308	Anoctamin	Calcium-activated chloride channel
PF04560.20	1	0.988505	2.9e-05	RNA_pol_Rpb2_7	RNA polymerase Rpb2, domain 7
PF04563.15	3	1.950738	5.8e-05	RNA_pol_Rpb2_1	RNA polymerase beta subunit
PF04564.15	5	4.849315	0.000145	U-box	U-box domain
PF04565.16	2	1.985294	5.9e-05	RNA_pol_Rpb2_3	RNA polymerase Rpb2, domain 3
PF04566.13	1	1	2.9e-05	RNA_pol_Rpb2_4	RNA polymerase Rpb2, domain 4
PF04567.17	1	1	2.9e-05	RNA_pol_Rpb2_5	RNA polymerase Rpb2, domain 5
PF04568.12	2	1.010204	3e-05	IATP	Mitochondrial ATPase inhibitor, IATP
PF04571.14	1	1	2.9e-05	Lipin_N	lipin, N-terminal conserved region
PF04573.12	1	0.994152	2.9e-05	SPC22	Signal peptidase subunit
PF04577.14	4	3.186602	9.5e-05	DUF563	Protein of unknown function (DUF563)
PF04587.15	4	2.426886	7.2e-05	ADP_PFK_GK	ADP-specific Phosphofructokinase/Glucokinase conserved region
PF04588.13	6	4.461538	0.000133	HIG_1_N	Hypoxia induced protein conserved region
PF04597.14	1	0.995464	2.9e-05	Ribophorin_I	Ribophorin I
PF04598.12	1	0.983471	2.9e-05	Gasdermin	Gasdermin pore forming domain
PF04603.12	1	0.992753	2.9e-05	Mog1	Ran-interacting Mog1 protein
PF04614.12	1	0.89754	2.6e-05	Pex19	Pex19 protein family
PF04615.13	1	0.986772	2.9e-05	Utp14	Utp14 protein
PF04628.13	2	1.969465	5.9e-05	Sedlin_N	Sedlin, N-terminal conserved region
PF04636.13	1	0.98409	2.9e-05	PA26	PA26 p53-induced protein (sestrin)
PF04641.12	2	1.190839	3.5e-05	Rtf2	Rtf2 RING-finger
PF04652.16	2	1.986206	5.9e-05	Vta1	Vta1 like
PF04666.13	5	4.131034	0.000123	Glyco_transf_54	N-Acetylglucosaminyltransferase-IV (GnT-IV) conserved region
PF04667.17	1	0.85	2.5e-05	Endosulfine	cAMP-regulated phosphoprotein/endosulfine conserved region
PF04668.12	3	1.447761	4.3e-05	Tsg	Twisted gastrulation (Tsg) protein conserved region
PF04669.13	1	0.978947	2.9e-05	Polysacc_synt_4	Polysaccharide biosynthesis
PF04670.12	2	2	5.9e-05	Gtr1_RagA	Gtr1/RagA G protein conserved region
PF04675.14	4	3.144508	9.4e-05	DNA_ligase_A_N	DNA ligase N terminus
PF04676.14	1	0.959595	2.8e-05	CwfJ_C_2	Protein similar to CwfJ C-terminus 2
PF04677.15	3	2.327868	6.9e-05	CwfJ_C_1	Protein similar to CwfJ C-terminus 1
PF04678.13	1	0.994318	2.9e-05	MCU	Mitochondrial calcium uniporter
PF04679.15	4	3.434343	0.000102	DNA_ligase_A_C	ATP dependent DNA ligase C terminal region
PF04683.13	5	1.197674	3.5e-05	Proteasom_Rpn13	Proteasome complex subunit Rpn13 ubiquitin receptor
PF04685.13	3	0.911357	2.7e-05	DUF608	Glycosyl-hydrolase family 116, catalytic region
PF04696.13	4	1.8	5.3e-05	Pinin_SDK_memA	pinin/SDK/memA/ protein conserved region
PF04697.13	3	1.613138	4.8e-05	Pinin_SDK_N	pinin/SDK conserved region
PF04699.14	2	1.986486	5.9e-05	P16-Arc	ARP2/3 complex 16 kDa subunit (p16-Arc)
PF04707.14	5	3.350318	0.0001	PRELI	PRELI-like family
PF04710.14	2	0.671532	2e-05	Pellino	Pellino
PF04712.12	5	1.413441	4.2e-05	Radial_spoke	Radial spokehead-like protein
PF04714.13	1	0.979591	2.9e-05	BCL_N	BCL7, N-terminal conserver region
PF04716.14	1	1	2.9e-05	ETC_C1_NDUFA5	ETC complex I subunit conserved region
PF04718.15	1	0.99	2.9e-05	ATP-synt_G	Mitochondrial ATP synthase g subunit
PF04719.14	1	0.604651	1.8e-05	TAFII28	hTAFII28-like protein conserved region
PF04721.17	2	0.540404	1.6e-05	PAW	PNGase C-terminal domain, mannose-binding module PAW
PF04722.13	2	0.968586	2.9e-05	Ssu72	Ssu72-like protein
PF04724.13	2	0.581661	1.7e-05	Glyco_transf_17	Glycosyltransferase family 17
PF04727.13	3	2.937853	8.8e-05	ELMO_CED12	ELMO/CED-12 family
PF04729.13	2	0.746753	2.2e-05	ASF1_hist_chap	ASF1 like histone chaperone
PF04733.14	1	0.993103	2.9e-05	Coatomer_E	Coatomer epsilon subunit
PF04739.15	1	0.96	2.8e-05	AMPKBI	5'-AMP-activated protein kinase beta subunit, interaction domain
PF04749.17	14	11.252525	0.000337	PLAC8	PLAC8 family
PF04750.14	1	0.841584	2.5e-05	Far-17a_AIG1	FAR-17a/AIG1-like protein
PF04752.12	4	2.435754	7.2e-05	ChaC	ChaC-like protein
PF04756.13	4	1.187713	3.5e-05	OST3_OST6	OST3 / OST6 family, transporter family
PF04757.14	3	2.568888	7.6e-05	Pex2_Pex12	Pex2 / Pex12 amino terminal region
PF04762.12	4	0.696025	2e-05	IKI3	IKI3 family
PF04768.13	1	0.964705	2.8e-05	NAT	NAT, N-acetyltransferase, of N-acetylglutamate synthase
PF04774.15	3	1.370689	4.1e-05	HABP4_PAI-RBP1	Hyaluronan / mRNA binding family
PF04777.13	4	2.71	8.1e-05	Evr1_Alr	Erv1 / Alr family
PF04784.14	4	3.105691	9.3e-05	DUF547	Protein of unknown function, DUF547
PF04790.13	2	1.984615	5.9e-05	Sarcoglycan_1	Sarcoglycan complex subunit protein
PF04791.16	6	2.55098	7.6e-05	LMBR1	LMBR1-like membrane protein
PF04794.12	1	0.991416	2.9e-05	YdjC	YdjC-like protein
PF04799.13	3	1.180124	3.5e-05	Fzo_mitofusin	fzo-like conserved region
PF04800.12	1	0.979166	2.9e-05	ETC_C1_NDUFA4	ETC complex I subunit conserved region
PF04801.13	1	0.995337	2.9e-05	Sin_N	Sin-like protein conserved region
PF04803.12	3	1.696969	5e-05	Cor1	Cor1/Xlr/Xmr conserved region
PF04810.15	2	1.974358	5.9e-05	zf-Sec23_Sec24	Sec23/Sec24 zinc finger
PF04811.15	3	2.10288	6.3e-05	Sec23_trunk	Sec23/Sec24 trunk domain
PF04814.13	2	1.319587	3.9e-05	HNF-1_N	Hepatocyte nuclear factor 1 (HNF-1), N terminus
PF04815.15	2	1.980582	5.9e-05	Sec23_helical	Sec23/Sec24 helical domain
PF04818.13	24	7.698412	0.00023	CTD_bind	RNA polymerase II-binding domain.
PF04824.16	3	2.072727	6.2e-05	Rad21_Rec8	Conserved region of Rad21 / Rec8 like protein
PF04825.13	2	1.754545	5.2e-05	Rad21_Rec8_N	N terminus of Rad21 / Rec8 like protein
PF04826.13	2	0.69685	2e-05	Arm_2	Armadillo-like
PF04836.12	1	0.980769	2.9e-05	IFRD_C	Interferon-related protein conserved region
PF04840.12	2	1.315625	3.9e-05	Vps16_C	Vps16, C-terminal region
PF04841.13	1	0.64878	1.9e-05	Vps16_N	Vps16, N-terminal region
PF04845.13	1	0.995433	2.9e-05	PurA	PurA ssDNA and RNA-binding protein
PF04847.12	1	0.736559	2.2e-05	Calcipressin	Calcipressin
PF04849.13	2	0.740259	2.2e-05	HAP1_N	HAP1 N-terminal conserved region
PF04851.15	13	3.029239	9e-05	ResIII	Type III restriction enzyme, res subunit
PF04855.12	2	0.805907	2.4e-05	SNF5	SNF5 / SMARCB1 / INI1
PF04857.20	5	3.094043	9.2e-05	CAF1	CAF1 family ribonuclease
PF04858.13	1	0.96373	2.8e-05	TH1	TH1 protein
PF04862.12	1	0.987261	2.9e-05	DUF642	Protein of unknown function (DUF642)
PF04869.14	1	0.993589	2.9e-05	Uso1_p115_head	Uso1 / p115 like vesicle tethering protein, head region
PF04871.13	3	2.301587	6.8e-05	Uso1_p115_C	Uso1 / p115 like vesicle tethering protein, C terminal region
PF04874.14	2	1.25	3.7e-05	Mak16	Mak16 protein C-terminal region
PF04880.13	2	1.19774	3.5e-05	NUDE_C	NUDE protein, C-terminal conserved region
PF04882.12	2	0.829787	2.4e-05	Peroxin-3	Peroxin-3
PF04884.14	1	0.6639	1.9e-05	DUF647	Vitamin B6 photo-protection and homoeostasis
PF04886.12	17	12.555555	0.000376	PT	PT repeat
PF04889.12	1	1	2.9e-05	Cwf_Cwc_15	Cwf15/Cwc15 cell cycle control protein
PF04893.17	4	3.529069	0.000105	Yip1	Yip1 domain
PF04898.14	1	0.261648	7e-06	Glu_syn_central	Glutamate synthase central domain
PF04900.12	3	2.181818	6.5e-05	Fcf1	Fcf1
PF04904.13	1	0.987341	2.9e-05	NCD1	NAB conserved region 1 (NCD1)
