#Accession	No_orfs	Coverage	Abundance	Name	Description
PF03715.13	2	1.016722	2.7e-05	Noc2	Noc2p family
PF03719.15	2	1.944444	5.2e-05	Ribosomal_S5_C	Ribosomal protein S5, C-terminal domain
PF03720.15	1	0.990476	2.6e-05	UDPG_MGDP_dh_C	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain
PF03721.14	1	0.962566	2.6e-05	UDPG_MGDP_dh_N	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
PF03725.15	34	20.164179	0.000546	RNase_PH_C	3' exoribonuclease family, domain 2
PF03726.14	2	1.253012	3.3e-05	PNPase	Polyribonucleotide nucleotidyltransferase, RNA binding domain
PF03727.16	4	2.641666	7.1e-05	Hexokinase_2	Hexokinase
PF03730.14	3	2.147727	5.8e-05	Ku_C	Ku70/Ku80 C-terminal arm
PF03731.15	3	1.736363	4.7e-05	Ku_N	Ku70/Ku80 N-terminal alpha/beta domain
PF03732.17	1	0.979166	2.6e-05	Retrotrans_gag	Retrotransposon gag protein
PF03733.13	5	2.764705	7.4e-05	YccF	Inner membrane component domain
PF03735.14	1	0.942857	2.5e-05	ENT	ENT domain
PF03736.17	16	10.25	0.000277	EPTP	EPTP domain
PF03747.14	4	3.965635	0.000107	ADP_ribosyl_GH	ADP-ribosylglycohydrolase
PF03764.18	6	4.140495	0.000112	EFG_IV	Elongation factor G, domain IV
PF03765.15	1	0.462962	1.2e-05	CRAL_TRIO_N	CRAL/TRIO, N-terminal domain
PF03766.13	6	1.851851	5e-05	Remorin_N	Remorin, N-terminal region
PF03770.16	8	5.116751	0.000138	IPK	Inositol polyphosphate kinase
PF03781.16	5	2.657692	7.2e-05	FGE-sulfatase	Sulfatase-modifying factor enzyme 1
PF03782.17	25	21.305555	0.000577	AMOP	AMOP domain
PF03792.13	2	0.915343	2.4e-05	PBC	PBC domain
PF03796.15	1	0.05098	1e-06	DnaB_C	DnaB-like helicase C terminal domain
PF03798.16	8	6.141414	0.000166	TRAM_LAG1_CLN8	TLC domain
PF03800.14	3	1.18705	3.2e-05	Nuf2	Nuf2 family
PF03801.13	1	0.875816	2.3e-05	Ndc80_HEC	HEC/Ndc80p family
PF03803.15	2	1.932126	5.2e-05	Scramblase	Scramblase
PF03807.17	7	5	0.000135	F420_oxidored	NADP oxidoreductase coenzyme F420-dependent
PF03810.19	13	9.635135	0.000261	IBN_N	Importin-beta N-terminal domain
PF03813.14	1	0.677631	1.8e-05	Nrap	Nrap protein domain 1
PF03820.17	4	1.948717	5.2e-05	Mtc	Tricarboxylate carrier
PF03821.16	2	0.636363	1.7e-05	Mtp	Golgi 4-transmembrane spanning transporter
PF03826.17	6	5.578947	0.000151	OAR	OAR domain
PF03828.19	6	4.693548	0.000127	PAP_assoc	Cid1 family poly A polymerase
PF03835.15	2	1.081632	2.9e-05	Rad4	Rad4 transglutaminase-like domain
PF03836.15	2	1.445255	3.9e-05	RasGAP_C	RasGAP C-terminus
PF03839.16	2	1.082949	2.9e-05	Sec62	Translocation protein Sec62
PF03847.13	1	0.985294	2.6e-05	TFIID_20kDa	Transcription initiation factor TFIID subunit A
PF03849.14	1	0.6	1.6e-05	Tfb2	Transcription factor Tfb2
PF03853.15	2	1.666666	4.5e-05	YjeF_N	YjeF-related protein N-terminus
PF03859.16	1	0.887931	2.4e-05	CG-1	CG-1 domain
PF03870.15	1	0.784172	2.1e-05	RNA_pol_Rpb8	RNA polymerase Rpb8
PF03871.14	1	1	2.7e-05	RNA_pol_Rpb5_N	RNA polymerase Rpb5, N-terminal domain
PF03874.16	2	1.951219	5.2e-05	RNA_pol_Rpb4	RNA polymerase Rpb4
PF03876.17	3	2.9	7.8e-05	SHS2_Rpb7-N	SHS2 domain found in N terminus of Rpb7p/Rpc25p/MJ0397
PF03878.15	1	1	2.7e-05	YIF1	YIF1
PF03879.14	1	0.759259	2e-05	Cgr1	Cgr1 family
PF03881.14	1	0.951388	2.5e-05	Fructosamin_kin	Fructosamine kinase
PF03896.16	1	0.992982	2.6e-05	TRAP_alpha	Translocon-associated protein (TRAP), alpha subunit
PF03900.15	2	1.026666	2.7e-05	Porphobil_deamC	Porphobilinogen deaminase, C-terminal domain
PF03901.17	6	4.354916	0.000118	Glyco_transf_22	Alg9-like mannosyltransferase family
PF03908.13	3	1.467391	3.9e-05	Sec20	Sec20
PF03909.17	6	3.948275	0.000107	BSD	BSD domain
PF03911.16	1	1	2.7e-05	Sec61_beta	Sec61beta family
PF03914.17	8	3.817647	0.000103	CBF	CBF/Mak21 family
PF03915.13	2	0.786764	2.1e-05	AIP3	Actin interacting protein 3
PF03917.17	2	0.856	2.3e-05	GSH_synth_ATP	Eukaryotic glutathione synthase, ATP binding domain
PF03919.15	1	0.99074	2.6e-05	mRNA_cap_C	mRNA capping enzyme, C-terminal domain
PF03931.15	2	1.936507	5.2e-05	Skp1_POZ	Skp1 family, tetramerisation domain
PF03937.16	1	1	2.7e-05	Sdh5	Flavinator of succinate dehydrogenase
PF03939.13	2	1.235294	3.3e-05	Ribosomal_L23eN	Ribosomal protein L23, N-terminal domain
PF03940.13	13	10.274509	0.000278	MSSP	Male specific sperm protein
PF03941.15	1	0.981818	2.6e-05	INCENP_ARK-bind	Inner centromere protein, ARK binding region
PF03942.15	2	1.984848	5.3e-05	DTW	DTW domain
PF03943.13	28	9.714285	0.000263	TAP_C	TAP C-terminal domain
PF03946.14	2	1.923076	5.2e-05	Ribosomal_L11_N	Ribosomal protein L11, N-terminal domain
PF03947.18	5	2.936507	7.9e-05	Ribosomal_L2_C	Ribosomal Proteins L2, C-terminal domain
PF03949.15	4	3.224806	8.7e-05	Malic_M	Malic enzyme, NAD binding domain
PF03950.18	1	1	2.7e-05	tRNA-synt_1c_C	tRNA synthetases class I (E and Q), anti-codon binding domain
PF03951.19	2	1.855421	5e-05	Gln-synt_N	Glutamine synthetase, beta-Grasp domain
PF03952.16	1	1	2.7e-05	Enolase_N	Enolase, N-terminal domain
PF03953.17	26	23.246031	0.00063	Tubulin_C	Tubulin C-terminal domain
PF03957.13	2	1.341991	3.6e-05	Jun	Jun-like transcription factor
PF03959.13	1	0.698113	1.8e-05	FSH1	Serine hydrolase (FSH1)
PF03962.15	1	0.866666	2.3e-05	Mnd1	Mnd1 HTH domain
PF03966.16	1	1	2.7e-05	Trm112p	Trm112p-like protein
PF03969.16	2	1.022099	2.7e-05	AFG1_ATPase	AFG1-like ATPase
PF03980.14	1	0.981818	2.6e-05	Nnf1	Nnf1
PF03982.13	1	0.979797	2.6e-05	DAGAT	Diacylglycerol acyltransferase
PF03984.13	9	6.461538	0.000175	DUF346	Repeat of unknown function (DUF346)
PF03985.13	1	0.969267	2.6e-05	Paf1	Paf1
PF03986.13	1	0.948905	2.5e-05	Autophagy_N	Autophagocytosis associated protein (Atg3), N-terminal domain
PF03987.15	2	2	5.4e-05	Autophagy_act_C	Autophagocytosis associated protein, active-site domain
PF03988.12	8	0.961538	2.6e-05	DUF347	Repeat of Unknown Function (DUF347)
PF03997.12	1	0.439153	1.1e-05	VPS28	VPS28 protein
PF03998.13	2	0.873469	2.3e-05	Utp11	Utp11 protein
PF03999.12	1	0.824414	2.2e-05	MAP65_ASE1	Microtubule associated protein (MAP65/ASE1 family)
PF04000.15	6	3.356321	9e-05	Sas10_Utp3	Sas10/Utp3/C1D family
PF04003.12	4	3.495327	9.4e-05	Utp12	Dip2/Utp12 Family
PF04004.13	2	1.193939	3.2e-05	Leo1	Leo1-like protein
PF04005.12	1	0.928082	2.5e-05	Hus1	Hus1-like protein
PF04006.12	1	0.998376	2.7e-05	Mpp10	Mpp10 protein
PF04030.14	1	1	2.7e-05	ALO	D-arabinono-1,4-lactone oxidase
PF04031.13	1	0.954248	2.5e-05	Las1	Las1-like
PF04032.16	1	1	2.7e-05	Rpr2	RNAse P Rpr2/Rpp21/SNM1 subunit domain
PF04034.13	1	1	2.7e-05	Ribo_biogen_C	Ribosome biogenesis protein, C-terminal
PF04037.13	6	2.535433	6.8e-05	DUF382	Domain of unknown function (DUF382)
PF04042.16	3	2.7109	7.3e-05	DNA_pol_E_B	DNA polymerase alpha/epsilon subunit B
PF04045.14	1	1	2.7e-05	P34-Arc	Arp2/3 complex, 34 kD subunit p34-Arc
PF04046.16	4	2.782608	7.5e-05	PSP	PSP
PF04048.14	3	1.021126	2.7e-05	Sec8_exocyst	Sec8 exocyst complex component specific domain
PF04049.13	1	0.942857	2.5e-05	ANAPC8	Anaphase promoting complex subunit 8 / Cdc23
PF04050.14	4	1.705882	4.6e-05	Upf2	Up-frameshift suppressor 2
PF04051.16	3	2.904109	7.8e-05	TRAPP	Transport protein particle (TRAPP) component
PF04053.14	8	3.020224	8.1e-05	Coatomer_WDAD	Coatomer WD associated region
PF04054.15	3	1.377717	3.7e-05	Not1	CCR4-Not complex component, Not1
PF04055.21	12	8.185628	0.000221	Radical_SAM	Radical SAM superfamily
PF04056.14	1	1	2.7e-05	Ssl1	Ssl1-like
PF04057.12	2	1.029702	2.7e-05	Rep-A_N	Replication factor-A protein 1, N-terminal domain
PF04061.14	3	2.897058	7.8e-05	ORMDL	ORMDL family
PF04063.14	3	1.231578	3.3e-05	DUF383	Domain of unknown function (DUF383)
PF04064.13	2	1.30909	3.5e-05	DUF384	Domain of unknown function (DUF384)
PF04065.15	2	1.056277	2.8e-05	Not3	Not1 N-terminal domain, CCR4-Not complex component
PF04068.15	4	2.428571	6.5e-05	RLI	Possible Fer4-like domain in RNase L inhibitor, RLI
PF04072.14	2	1.30851	3.5e-05	LCM	Leucine carboxyl methyltransferase
PF04078.13	2	1.374517	3.7e-05	Rcd1	Cell differentiation family, Rcd1-like
PF04080.13	4	2.090196	5.6e-05	Per1	Per1-like family
PF04083.16	1	0.96875	2.6e-05	Abhydro_lipase	Partial alpha/beta-hydrolase lipase region
PF04084.14	1	0.990963	2.6e-05	ORC2	Origin recognition complex subunit 2
PF04086.13	1	0.993127	2.6e-05	SRP-alpha_N	Signal recognition particle, alpha subunit, N-terminal
PF04087.14	2	1.556338	4.2e-05	DUF389	Domain of unknown function (DUF389)
PF04088.13	1	1	2.7e-05	Peroxin-13_N	Peroxin 13, N-terminal region
PF04089.14	8	6.835164	0.000185	BRICHOS	BRICHOS domain
PF04091.12	2	1.186708	3.2e-05	Sec15	Exocyst complex subunit Sec15-like
PF04095.16	3	1.817427	4.9e-05	NAPRTase	Nicotinate phosphoribosyltransferase (NAPRTase) family
PF04096.14	2	1.033557	2.8e-05	Nucleoporin2	Nucleoporin autopeptidase
PF04097.14	1	0.996779	2.7e-05	Nic96	Nup93/Nic96
PF04098.15	2	1.111111	3e-05	Rad52_Rad22	Rad52/22 family double-strand break repair protein
PF04099.12	2	1.97902	5.3e-05	Sybindin	Sybindin-like family
PF04100.12	2	1.086842	2.9e-05	Vps53_N	Vps53-like, N-terminal
PF04101.16	1	0.922155	2.4e-05	Glyco_tran_28_C	Glycosyltransferase family 28 C-terminal domain
PF04103.15	18	8.833333	0.000239	CD20	CD20-like family
PF04104.14	1	0.99624	2.7e-05	DNA_primase_lrg	Eukaryotic and archaeal DNA primase, large subunit
PF04106.12	1	0.995614	2.6e-05	APG5	Autophagy protein Apg5
PF04108.12	1	0.825757	2.2e-05	APG17	Autophagy protein Apg17
PF04109.16	1	0.997912	2.7e-05	APG9	Autophagy protein Apg9
PF04110.13	1	1	2.7e-05	APG12	Ubiquitin-like autophagy protein Apg12
PF04111.12	1	1	2.7e-05	APG6	Apg6 BARA domain
PF04112.13	2	0.791666	2.1e-05	Mak10	Mak10 subunit, NatC N(alpha)-terminal acetyltransferase
PF04113.14	1	0.967799	2.6e-05	Gpi16	Gpi16 subunit, GPI transamidase component
PF04114.14	1	1	2.7e-05	Gaa1	Gaa1-like, GPI transamidase component
PF04116.13	17	8.661654	0.000234	FA_hydroxylase	Fatty acid hydroxylase superfamily
PF04117.12	5	4.16129	0.000112	Mpv17_PMP22	Mpv17 / PMP22 family
PF04118.14	1	0.237785	6e-06	Dopey_N	Dopey, N-terminal
PF04121.13	1	0.99863	2.7e-05	Nup84_Nup100	Nuclear pore protein 84 / 107
PF04124.12	2	1.127218	3e-05	Dor1	Dor1-like family
PF04127.15	4	1.134408	3e-05	DFP	DNA / pantothenate metabolism flavoprotein
PF04129.12	3	0.937007	2.5e-05	Vps52	Vps52 / Sac2 family
PF04130.13	9	5.417475	0.000146	GCP_C_terminal	Gamma tubulin complex component C-terminal
PF04133.14	1	0.735042	1.9e-05	Vps55	Vacuolar protein sorting 55
PF04136.15	7	2.919463	7.9e-05	Sec34	Sec34-like family
PF04137.15	1	0.997175	2.7e-05	ERO1	Endoplasmic Reticulum Oxidoreductin 1 (ERO1)
PF04139.13	1	1	2.7e-05	Rad9	Rad9
PF04140.14	3	1.43617	3.8e-05	ICMT	Isoprenylcysteine carboxyl methyltransferase (ICMT) family
PF04142.15	4	1.863492	5e-05	Nuc_sug_transp	Nucleotide-sugar transporter
PF04143.14	4	2.98387	8e-05	Sulf_transp	Sulphur transport
PF04144.13	2	0.79885	2.1e-05	SCAMP	SCAMP family
PF04145.15	2	1.81081	4.9e-05	Ctr	Ctr copper transporter family
PF04146.15	5	3.283132	8.8e-05	YTH	YT521-B-like domain
PF04147.12	25	1.683428	4.5e-05	Nop14	Nop14-like family
PF04148.13	1	0.961165	2.6e-05	Erv26	Transmembrane adaptor Erv26
PF04152.14	2	1.28994	3.4e-05	Mre11_DNA_bind	Mre11 DNA-binding presumed domain
PF04153.18	4	2.396946	6.4e-05	NOT2_3_5	NOT2 / NOT3 / NOT5 family
PF04157.16	3	1.944915	5.2e-05	EAP30	EAP30/Vps36 family
PF04158.14	1	1	2.7e-05	Sof1	Sof1-like domain
PF04161.13	2	0.947619	2.5e-05	Arv1	Arv1-like family
PF04176.13	1	0.994186	2.6e-05	TIP41	TIP41-like family
PF04177.12	1	0.855799	2.3e-05	TAP42	TAP42-like family
PF04178.12	4	3.026548	8.2e-05	Got1	Got1/Sft2-like family
PF04180.14	1	1	2.7e-05	LTV	Low temperature viability protein
PF04181.13	2	0.906666	2.4e-05	RPAP2_Rtr1	Rtr1/RPAP2 family
PF04182.12	2	1.2	3.2e-05	B-block_TFIIIC	B-block binding subunit of TFIIIC
PF04184.12	1	0.942056	2.5e-05	ST7	ST7 protein
PF04188.13	1	0.99097	2.6e-05	Mannosyl_trans2	Mannosyltransferase (PIG-V)
PF04189.13	2	0.843333	2.2e-05	Gcd10p	Gcd10p family
PF04190.13	1	0.611764	1.6e-05	DUF410	Protein of unknown function (DUF410)
PF04191.13	3	1.292452	3.5e-05	PEMT	Phospholipid methyltransferase
PF04192.12	1	0.991416	2.6e-05	Utp21	Utp21 specific WD40 associated putative domain
PF04193.14	8	6.295081	0.00017	PQ-loop	PQ loop repeat
PF04194.13	3	2.2	5.9e-05	PDCD2_C	Programmed cell death protein 2, C-terminal putative domain
PF04200.12	2	0.47619	1.2e-05	Lipoprotein_17	Lipoprotein associated domain
PF04201.15	1	0.895061	2.4e-05	TPD52	Tumour protein D52 family
PF04209.13	1	0.934272	2.5e-05	HgmA	homogentisate 1,2-dioxygenase
PF04212.18	4	3.861538	0.000104	MIT	MIT (microtubule interacting and transport) domain
PF04218.13	8	4.245283	0.000115	CENP-B_N	CENP-B N-terminal DNA-binding domain
PF04241.15	2	2	5.4e-05	DUF423	Protein of unknown function (DUF423)
PF04253.15	5	3.644628	9.8e-05	TFR_dimer	Transferrin receptor-like dimerisation domain
PF04255.14	8	2.285714	6.1e-05	DUF433	Protein of unknown function (DUF433)
PF04258.13	4	2.260563	6.1e-05	Peptidase_A22B	Signal peptide peptidase
PF04265.14	1	1	2.7e-05	TPK_B1_binding	Thiamin pyrophosphokinase, vitamin B1 binding domain
PF04266.14	1	0.579439	1.5e-05	ASCH	ASCH domain
PF04268.12	1	0.163265	4e-06	SoxG	Sarcosine oxidase, gamma subunit family
PF04273.13	32	15.90909	0.000431	DUF442	Putative phosphatase (DUF442)
PF04275.14	1	0.991228	2.6e-05	P-mevalo_kinase	Phosphomevalonate kinase
PF04280.15	4	2.585034	7e-05	Tim44	Tim44-like domain
PF04281.13	1	0.688405	1.8e-05	Tom22	Mitochondrial import receptor subunit Tom22
PF04286.12	12	5.133514	0.000139	DUF445	Protein of unknown function (DUF445)
PF04300.13	2	1.94382	5.2e-05	FBA	F-box associated region
PF04321.17	1	0.114982	3e-06	RmlD_sub_bind	RmlD substrate binding domain
PF04326.14	3	1.754098	4.7e-05	AlbA_2	Putative DNA-binding domain
PF04376.13	1	1	2.7e-05	ATE_N	Arginine-tRNA-protein transferase, N terminus
PF04377.15	1	1	2.7e-05	ATE_C	Arginine-tRNA-protein transferase, C terminus
PF04379.14	1	0.931034	2.5e-05	DUF525	ApaG domain
PF04387.14	3	1.52439	4.1e-05	PTPLA	Protein tyrosine phosphatase-like protein, PTPLA
PF04388.12	3	1.308115	3.5e-05	Hamartin	Hamartin protein
PF04389.17	9	5.515151	0.000149	Peptidase_M28	Peptidase family M28
PF04402.14	1	0.795	2.1e-05	SIMPL	Protein of unknown function (DUF541)
PF04406.14	4	2.354838	6.3e-05	TP6A_N	Type IIB DNA topoisomerase
PF04408.23	23	14.425925	0.00039	HA2	Helicase associated domain (HA2)
PF04410.14	3	0.88961	2.4e-05	Gar1	Gar1/Naf1 RNA binding region
PF04418.12	1	0.837837	2.2e-05	DUF543	Domain of unknown function (DUF543)
PF04421.13	1	0.978723	2.6e-05	Mss4	Mss4 protein
PF04424.13	1	1	2.7e-05	MINDY_DUB	MINDY deubiquitinase
PF04427.18	5	4.678756	0.000126	Brix	Brix domain
PF04430.14	1	0.990825	2.6e-05	DUF498	Protein of unknown function (DUF498/DUF598)
PF04433.17	6	5.224719	0.000141	SWIRM	SWIRM domain
PF04437.13	1	0.997995	2.7e-05	RINT1_TIP1	RINT-1 / TIP-1 family
PF04438.16	9	5.233333	0.000141	zf-HIT	HIT zinc finger
PF04442.14	1	0.993377	2.6e-05	CtaG_Cox11	Cytochrome c oxidase assembly protein CtaG/Cox11
PF04446.12	1	1	2.7e-05	Thg1	tRNAHis guanylyltransferase
PF04457.12	1	1	2.7e-05	MJ1316	MJ1316 RNA cyclic group end recognition domain
PF04488.15	31	12.05102	0.000326	Gly_transf_sug	Glycosyltransferase sugar-binding region containing DXD motif
PF04493.14	1	0.558375	1.5e-05	Endonuclease_5	Endonuclease V
PF04494.15	2	1.984615	5.3e-05	TFIID_NTD2	WD40 associated region in TFIID subunit, NTD2 domain
PF04495.14	2	1.615942	4.3e-05	GRASP55_65	GRASP55/65 PDZ-like domain
PF04499.15	4	0.664621	1.8e-05	SAPS	SIT4 phosphatase-associated protein
PF04500.16	1	0.98387	2.6e-05	FLYWCH	FLYWCH zinc finger domain
PF04502.13	2	1.743975	4.7e-05	DUF572	Family of unknown function (DUF572)
PF04503.13	2	1.087719	2.9e-05	SSDP	Single-stranded DNA binding protein, SSDP
PF04505.12	11	9.691176	0.000262	CD225	Interferon-induced transmembrane protein
PF04506.13	1	0.970645	2.6e-05	Rft-1	Rft protein
PF04511.15	2	2	5.4e-05	DER1	Der1-like family
PF04513.12	31	16.485714	0.000446	Baculo_PEP_C	Baculovirus polyhedron envelope protein, PEP, C terminus
PF04515.12	10	4.8773	0.000132	Choline_transpo	Plasma-membrane choline transporter
PF04516.15	3	1.860869	5e-05	CP2	CP2 transcription factor
PF04519.13	2	1.346938	3.6e-05	Bactofilin	Polymer-forming cytoskeletal
PF04547.12	18	10.815144	0.000293	Anoctamin	Calcium-activated chloride channel
PF04557.15	1	0.789473	2.1e-05	tRNA_synt_1c_R2	Glutaminyl-tRNA synthetase, non-specific RNA binding region part 2
PF04558.15	1	0.765432	2e-05	tRNA_synt_1c_R1	Glutaminyl-tRNA synthetase, non-specific RNA binding region part 1
PF04560.20	3	2.954022	8e-05	RNA_pol_Rpb2_7	RNA polymerase Rpb2, domain 7
PF04561.14	1	0.994736	2.6e-05	RNA_pol_Rpb2_2	RNA polymerase Rpb2, domain 2
PF04563.15	2	1.714285	4.6e-05	RNA_pol_Rpb2_1	RNA polymerase beta subunit
PF04564.15	4	3.739726	0.000101	U-box	U-box domain
PF04565.16	3	2.632352	7.1e-05	RNA_pol_Rpb2_3	RNA polymerase Rpb2, domain 3
PF04566.13	2	2	5.4e-05	RNA_pol_Rpb2_4	RNA polymerase Rpb2, domain 4
PF04567.17	2	2	5.4e-05	RNA_pol_Rpb2_5	RNA polymerase Rpb2, domain 5
PF04568.12	2	1.10204	2.9e-05	IATP	Mitochondrial ATPase inhibitor, IATP
PF04571.14	1	1	2.7e-05	Lipin_N	lipin, N-terminal conserved region
PF04573.12	1	0.994152	2.6e-05	SPC22	Signal peptidase subunit
PF04577.14	16	12.473684	0.000338	DUF563	Protein of unknown function (DUF563)
PF04587.15	2	1.28066	3.4e-05	ADP_PFK_GK	ADP-specific Phosphofructokinase/Glucokinase conserved region
PF04588.13	2	2	5.4e-05	HIG_1_N	Hypoxia induced protein conserved region
PF04592.14	1	0.278969	7e-06	SelP_N	Selenoprotein P, N terminal region
PF04597.14	1	0.995464	2.6e-05	Ribophorin_I	Ribophorin I
PF04598.12	1	0.987603	2.6e-05	Gasdermin	Gasdermin pore forming domain
PF04603.12	1	0.992753	2.6e-05	Mog1	Ran-interacting Mog1 protein
PF04614.12	1	0.745901	2e-05	Pex19	Pex19 protein family
PF04615.13	1	0.904761	2.4e-05	Utp14	Utp14 protein
PF04622.12	1	0.956937	2.5e-05	ERG2_Sigma1R	ERG2 and Sigma1 receptor like protein
PF04627.13	1	0.979591	2.6e-05	ATP-synt_Eps	Mitochondrial ATP synthase epsilon chain
PF04628.13	2	1.664122	4.5e-05	Sedlin_N	Sedlin, N-terminal conserved region
PF04629.14	1	0.631372	1.7e-05	ICA69	Islet cell autoantigen ICA69, C-terminal domain
PF04636.13	1	0.98409	2.6e-05	PA26	PA26 p53-induced protein (sestrin)
PF04641.12	2	1.32061	3.5e-05	Rtf2	Rtf2 RING-finger
PF04652.16	1	0.993103	2.6e-05	Vta1	Vta1 like
PF04658.13	1	0.99375	2.6e-05	TAFII55_N	TAFII55 protein conserved region
PF04664.13	1	0.903846	2.4e-05	OGFr_N	Opioid growth factor receptor (OGFr) conserved region
PF04665.12	2	0.305785	8e-06	Pox_A32	Poxvirus A32 protein
PF04666.13	7	3.720689	0.0001	Glyco_transf_54	N-Acetylglucosaminyltransferase-IV (GnT-IV) conserved region
PF04667.17	1	0.825	2.2e-05	Endosulfine	cAMP-regulated phosphoprotein/endosulfine conserved region
PF04668.12	3	1.395522	3.7e-05	Tsg	Twisted gastrulation (Tsg) protein conserved region
PF04670.12	2	1.155172	3.1e-05	Gtr1_RagA	Gtr1/RagA G protein conserved region
PF04675.14	3	2.988439	8e-05	DNA_ligase_A_N	DNA ligase N terminus
PF04676.14	1	0.959595	2.6e-05	CwfJ_C_2	Protein similar to CwfJ C-terminus 2
PF04677.15	4	2.180327	5.9e-05	CwfJ_C_1	Protein similar to CwfJ C-terminus 1
PF04678.13	1	0.994318	2.6e-05	MCU	Mitochondrial calcium uniporter
PF04679.15	3	2.989898	8.1e-05	DNA_ligase_A_C	ATP dependent DNA ligase C terminal region
PF04683.13	1	0.918604	2.4e-05	Proteasom_Rpn13	Proteasome complex subunit Rpn13 ubiquitin receptor
PF04685.13	1	1	2.7e-05	DUF608	Glycosyl-hydrolase family 116, catalytic region
PF04696.13	5	1.730769	4.6e-05	Pinin_SDK_memA	pinin/SDK/memA/ protein conserved region
PF04697.13	1	0.970802	2.6e-05	Pinin_SDK_N	pinin/SDK conserved region
PF04699.14	1	0.993243	2.6e-05	P16-Arc	ARP2/3 complex 16 kDa subunit (p16-Arc)
PF04707.14	5	3.235668	8.7e-05	PRELI	PRELI-like family
PF04710.14	1	0.987834	2.6e-05	Pellino	Pellino
PF04712.12	4	1.315682	3.5e-05	Radial_spoke	Radial spokehead-like protein
PF04714.13	1	0.979591	2.6e-05	BCL_N	BCL7, N-terminal conserver region
PF04716.14	1	1	2.7e-05	ETC_C1_NDUFA5	ETC complex I subunit conserved region
PF04718.15	1	0.99	2.6e-05	ATP-synt_G	Mitochondrial ATP synthase g subunit
PF04719.14	1	1	2.7e-05	TAFII28	hTAFII28-like protein conserved region
PF04721.17	1	1	2.7e-05	PAW	PNGase C-terminal domain, mannose-binding module PAW
PF04722.13	1	1	2.7e-05	Ssu72	Ssu72-like protein
PF04724.13	2	0.578796	1.5e-05	Glyco_transf_17	Glycosyltransferase family 17
PF04727.13	5	2.898305	7.8e-05	ELMO_CED12	ELMO/CED-12 family
PF04729.13	1	0.993506	2.6e-05	ASF1_hist_chap	ASF1 like histone chaperone
PF04733.14	2	1.448275	3.9e-05	Coatomer_E	Coatomer epsilon subunit
PF04739.15	2	1.16	3.1e-05	AMPKBI	5'-AMP-activated protein kinase beta subunit, interaction domain
PF04749.17	11	10.878787	0.000294	PLAC8	PLAC8 family
PF04750.14	2	0.391089	1e-05	Far-17a_AIG1	FAR-17a/AIG1-like protein
PF04752.12	4	3.73743	0.000101	ChaC	ChaC-like protein
PF04756.13	3	1.518771	4.1e-05	OST3_OST6	OST3 / OST6 family, transporter family
PF04757.14	3	2.444444	6.6e-05	Pex2_Pex12	Pex2 / Pex12 amino terminal region
PF04758.14	1	1	2.7e-05	Ribosomal_S30	Ribosomal protein S30
PF04762.12	1	1	2.7e-05	IKI3	IKI3 family
PF04768.13	1	0.411764	1.1e-05	NAT	NAT, N-acetyltransferase, of N-acetylglutamate synthase
PF04774.15	4	1.775862	4.8e-05	HABP4_PAI-RBP1	Hyaluronan / mRNA binding family
PF04777.13	7	4.13	0.000111	Evr1_Alr	Erv1 / Alr family
PF04784.14	4	2.707317	7.3e-05	DUF547	Protein of unknown function, DUF547
PF04790.13	2	1.984615	5.3e-05	Sarcoglycan_1	Sarcoglycan complex subunit protein
PF04791.16	6	2.42745	6.5e-05	LMBR1	LMBR1-like membrane protein
PF04794.12	2	1.437768	3.8e-05	YdjC	YdjC-like protein
PF04799.13	4	1.565217	4.2e-05	Fzo_mitofusin	fzo-like conserved region
PF04800.12	1	0.979166	2.6e-05	ETC_C1_NDUFA4	ETC complex I subunit conserved region
PF04801.13	1	0.995337	2.6e-05	Sin_N	Sin-like protein conserved region
PF04802.15	2	1.120418	3e-05	SMK-1	Component of IIS longevity pathway SMK-1
PF04803.12	5	3.083333	8.3e-05	Cor1	Cor1/Xlr/Xmr conserved region
PF04810.15	4	3.871794	0.000104	zf-Sec23_Sec24	Sec23/Sec24 zinc finger
PF04811.15	7	3.851851	0.000104	Sec23_trunk	Sec23/Sec24 trunk domain
PF04814.13	2	1.273195	3.4e-05	HNF-1_N	Hepatocyte nuclear factor 1 (HNF-1), N terminus
PF04815.15	3	2.92233	7.9e-05	Sec23_helical	Sec23/Sec24 helical domain
PF04818.13	10	5.984126	0.000162	CTD_bind	RNA polymerase II-binding domain.
PF04821.14	1	1	2.7e-05	TIMELESS	Timeless protein
