LTR	strand	LTR_type	insertion_time_my	CpGs_count	CpGoe	location	meth_meancallcov	meth_meanfreq	callCpGs_count	meth_cov	meth_depth	meth_binary	recent_insertion	feature_size	genome	insertion_time_qbins_my	flank4kb_meth_meanfreq	flank4kb_meth_cov	flank4kb_meth_depth	flank4kb_callCpGs_count	reps_CpG_density	reps_CpGoe
PE_Scaf1243:280156..285055	-	Gypsy	0.783645	378	1.25034	gene	23.48876404	0.01283455955	356	0.16573033707865167	0.07744242711864406	0	0.0	4910	P. echinospica	(0.7, 1.1]	0.0287062082325	0.3319369375	0.0873682	30.25	0.0479798	0.8139066666666667
PE_Scaf12435:279484..283745	+	Gypsy	1.030334	288	1.06095	.	32.92418773	0.01510382383	277	0.26353790613718414	0.0573117698630137	0	0.0	4272	P. echinospica	(0.7, 1.1]	0.0626161993171875	0.57631471875	0.093131646875	21.6875	0.0575221	0.7028800000000001
PE_Scaf12460:125195..129793	-	Gypsy	0.0	359	1.07817	gene	22.10119048	0.01314186488	336	0.19642857142857142	0.0669040393939394	0	1.0	4609	P. echinospica	(0.0, 0.2]	0.2213783335553125	0.6119005625	0.28335066875	33.09375	0.0555556	0.8305950000000001
PE_Scaf12464:456288..460331	?	Gypsy	0.450731	296	1.05994	.	24.20212766	0.01977884539	282	0.3049645390070922	0.06485621395348838	0	0.5	4054	P. echinospica	(0.4, 0.7]	0.029786290872866668	0.33374940000000003	0.08894003333333332	20.833333333333332	0.0292398	0.603191
PE_Scaf1248:251756..255564	-	Gypsy	0.867615	248	1.03099	.	26.64285714	0.01854316303	238	0.2857142857142857	0.0649010705882353	0	0.0	3819	P. echinospica	(0.7, 1.1]	0.09763881349365625	0.53458878125	0.15468515625	18.5	0.07242395	0.964585
PE_Scaf12483:45295..48705	-	Gypsy	0.0	241	1.05411	.	29.57964602	0.02341876681	226	0.2743362831858407	0.08536518225806451	0	1.0	3417	P. echinospica	(0.0, 0.2]	0.05277383214125	0.4128849375	0.124763259375	24.6875	0.0642857	0.8876866666666667
PE_Scaf12485:1928..5919	?		1.245577	63	0.418156	.	38.52459016	0.6415067213	61	1.0	0.6415067213114756	1	0.0	4002	P. echinospica	(1.1, 5.0]	0.5847074506681819	1.0	0.5847074545454546	14.818181818181818	0.01712025	0.3006546666666667
PE_Scaf12485:10145..13783	?		2.402591	56	0.420441	.	26.66037736	0.6872674849	53	0.9811320754716981	0.7004841673076925	1	0.0	3649	P. echinospica	(1.1, 5.0]	0.621972015321875	1.0	0.62197196875	15.125	0.01480675	0.28894183333333334
PE_Scaf12485:15543..19358	?		1.762147	61	0.42878	.	32.10344828	0.6642450862	58	1.0	0.6642450862068965	1	0.0	3826	P. echinospica	(1.1, 5.0]	0.513498083298125	0.84159721875	0.556023534375	20.875	0.01560705	0.2967511666666667
PE_Scaf12493:425484..430230	+	Gypsy	0.0	260	0.974939	.	27.23481781	0.0157169417	247	0.22267206477732793	0.07058335636363636	0	1.0	4757	P. echinospica	(0.0, 0.2]	0.0272749646620625	0.3340379375	0.0783480375	39.46875	0.0228571	0.541938
PE_Scaf12500:612557..616890	-	Gypsy	0.261054	319	1.19071	.	12.25416667	0.008136305833	240	0.06666666666666667	0.1220445875	0	0.5	4344	P. echinospica	(0.2, 0.4]	0.346003689905625	0.63537025	0.385686846875	36.90625	0.057823150000000004	0.9268583333333332
PE_Scaf12500:999154..1003920	-	Gypsy	0.528093	166	0.692082	.	32.64197531	0.03593631481	162	0.4506172839506173	0.07974908219178083	0	0.0	4779	P. echinospica	(0.4, 0.7]	0.2576499215988387	0.5228141064516129	0.31781234838709677	31.161290322580644	0.0304054	0.45361416666666665
PE_Scaf12500:1118545..1123343	+	Gypsy	0.55676	259	0.892308	gene	24.148	0.914371352	250	1.0	0.9143713519999999	1	0.0	4809	P. echinospica	(0.4, 0.7]	0.82702768220625	0.9853794375	0.83973471875	18.25	0.0	0.2973885
PE_Scaf12509:95111..99616	+	Gypsy	1.219897	365	1.1632	.	19.00597015	0.01053369642	335	0.1373134328358209	0.07671278913043478	0	0.0	4516	P. echinospica	(1.1, 5.0]	0.0219748426478125	0.26696809375	0.081800634375	40.84375	0.03125	0.6556393333333334
PE_Scaf12517:390046..394672	-	Gypsy	0.0	312	1.02411	.	12.38095238	0.01146446032	189	0.10052910052910052	0.11404121052631577	0	1.0	4637	P. echinospica	(0.0, 0.2]	0.027143864735625	0.30387728125	0.088215978125	44.875	0.0652174	0.8826999999999999
PE_Scaf12517:573206..577718	+	Gypsy	0.26648	280	1.04273	.	25.62222222	0.02011157481	270	0.25925925925925924	0.07757321714285716	0	0.5	4523	P. echinospica	(0.2, 0.4]	0.023709574878218752	0.289660225	0.084353996875	54.34375	0.038194450000000005	0.6108491666666667
PE_Scaf12522:97309..102004	-	Gypsy	0.0	261	0.974835	.	26.15789474	0.01534966194	247	0.21862348178137653	0.07021049074074073	0	1.0	4706	P. echinospica	(0.0, 0.2]	0.0917337591225	0.5460856875	0.135298578125	28.21875	0.0287356	0.5870913333333333
PE_Scaf12522:129191..133360	+	Gypsy	0.783645	326	1.27159	.	24.23934426	0.02162150754	305	0.24262295081967214	0.08911567297297299	0	0.0	4180	P. echinospica	(0.7, 1.1]	0.04594466835478125	0.2764396	0.133692421875	43.375	0.05303035	0.870135
PE_Scaf12533:85397..88994	+	Gypsy	0.947801	169	0.921083	.	26.51497006	0.01724885689	167	0.25748502994011974	0.0669897465116279	0	0.0	3608	P. echinospica	(0.7, 1.1]	0.0363655632971875	0.38609625000000003	0.0961543125	31.25	0.04878045	0.691084
PE_Scaf12537:428707..435911	?	LINE	1.177556	113	0.422807	.	18.76785714	0.6294489696	112	0.9642857142857143	0.6527618944444445	1	0.0	7213	P. echinospica	(1.1, 5.0]	0.582076642125	1.0	0.5820766875	14.5	0.0066187500000000005	0.20308933333333334
PE_Scaf12539:14766..18775	+	Gypsy	0.56702	245	0.923426	gene	23.74576271	0.8081918432	236	1.0	0.8081918432203392	1	0.0	4018	P. echinospica	(0.4, 0.7]	0.7240693517785715	0.99625525	0.72663125	24.142857142857142	0.03308825	0.5532703333333333
PE_Scaf12543:46043..50519	-	Gypsy	0.254153	372	1.13964	.	21.23428571	0.009447062571	350	0.12285714285714286	0.07689469534883721	0	0.5	4487	P. echinospica	(0.2, 0.4]	0.0331455631390625	0.35088837500000003	0.092838509375	34.875	0.0397351	0.7413966666666667
PE_Scaf12549:57289..61927	+	Gypsy	0.282116	315	1.02981	.	11.98314607	0.01680112865	178	0.12359550561797752	0.13593640454545455	0	0.5	4649	P. echinospica	(0.2, 0.4]	0.43321946238875	0.645731375	0.47610880625	26.03125	0.0625	0.833425
PE_Scaf12549:184339..188980	-	Gypsy	0.550776	296	1.00038	.	23.95683453	0.01765706115	278	0.24820143884892087	0.07114004347826089	0	0.0	4652	P. echinospica	(0.4, 0.7]	0.02442105990609375	0.337358625	0.0708885	28.625	0.04642855	0.7718316666666666
PE_Scaf12549:206096..210895	+	Gypsy	0.971747	223	0.926407	.	24.08333333	0.0232088463	216	0.2638888888888889	0.08794931228070176	0	0.0	4810	P. echinospica	(0.7, 1.1]	0.0293858371540625	0.35406928125	0.084747553125	30.71875	0.05	1.9406550000000002
PE_Scaf12553:12843..17567	-	Gypsy	1.460881	279	0.982631	.	26.11654135	0.02408946617	266	0.2819548872180451	0.08543730666666666	0	0.0	4735	P. echinospica	(1.1, 5.0]	0.0271815738525	0.37860115625	0.07250948125000001	38.09375	0.07453415	0.8273601666666667
PE_Scaf12569:28540..33283	+	Gypsy	0.481783	305	1.09907	.	25.6369863	0.02120319795	292	0.2910958904109589	0.07283922117647058	0	0.5	4757	P. echinospica	(0.4, 0.7]	0.0454824170115625	0.50737903125	0.090470084375	27.09375	0.0245399	0.5688583333333334
PE_Scaf12573:107180..111718	-	Gypsy	0.0	288	1.05016	.	23.39350181	0.0191389343	277	0.20577617328519857	0.09300850526315789	0	1.0	4549	P. echinospica	(0.0, 0.2]	0.0320972023065625	0.3730425625	0.087863265625	34.78125	0.0484435	0.6732986666666667
PE_Scaf12577:90614..95028	+	Gypsy	0.234047	252	0.92106	.	21.06008584	0.02517071717	233	0.26180257510729615	0.0961438868852459	0	0.5	4425	P. echinospica	(0.2, 0.4]	0.16380417889703125	0.3806907	0.237987678125	49.4375	0.0457317	0.6175471666666666
PE_Scaf12577:205588..210017	-	Gypsy	1.803463	213	0.836894	.	26.96618357	0.0246006372	207	0.34782608695652173	0.07072683194444444	0	0.0	4440	P. echinospica	(1.1, 5.0]	0.0486221842846875	0.45375128125	0.107965959375	24.21875	0.0366972	0.5465295
PE_Scaf12577:441376..446101	+	Gypsy	0.220621	268	0.994657	.	14.08290155	0.01394763679	193	0.11917098445595854	0.1170388652173913	0	0.5	4736	P. echinospica	(0.2, 0.4]	0.02114730815353125	0.2290114375	0.0963381	56.03125	0.0287356	1.6301476666666668
PE_Scaf12585:434382..442667	-	Gypsy	0.712285	321	0.834503	.	22.0096463	0.02795115627	311	0.3408360128617363	0.08200763773584906	0	0.0	8296	P. echinospica	(0.7, 1.1]	0.034535609683125	0.395350125	0.087435034375	30.71875	0.033742299999999996	0.5334971666666667
PE_Scaf12585:663715..673134	-	Gypsy	0.5072	582	0.996612	.	23.48920863	0.01988960558	556	0.24280575539568344	0.0819157088888889	0	0.0	9428	P. echinospica	(0.4, 0.7]	0.073071549764375	0.46161971875	0.11888165	41.09375	0.032681100000000005	0.6341633333333333
PE_Scaf12585:664582..668875	-	Gypsy	0.259293	308	1.16192	.	23.34246575	0.01474647534	292	0.1815068493150685	0.0812447320754717	0	0.5	4304	P. echinospica	(0.2, 0.4]	0.038226343218125	0.3866545	0.092863271875	43.0625	0.0439189	1.5031133333333333
PE_Scaf12592:204765..209800	-	Gypsy	1.26817	372	1.05871	.	27.87288136	0.01710470593	354	0.2598870056497175	0.06581593369565218	0	0.0	5046	P. echinospica	(1.1, 5.0]	0.0293964106246875	0.3498423125	0.08668416875	36.03125	0.0243902	0.6303974999999999
PE_Scaf12598:188512..193141	+	Gypsy	0.996945	234	0.944376	.	21.45089286	0.03472073929	224	0.3482142857142857	0.09971084102564105	0	0.0	4640	P. echinospica	(0.7, 1.1]	0.273893824476875	0.55672328125	0.3418130625	26.53125	0.04807695	0.6882790000000001
PE_Scaf12623:110325..115239	-	Gypsy	0.472901	173	0.663292	.	17.79503106	0.02958481739	161	0.30434782608695654	0.09720725714285715	0	0.5	4925	P. echinospica	(0.4, 0.7]	0.02148394589990625	0.252428009375	0.0858223875	35.5	0.0368098	2.569709666666667
PE_Scaf12639:53082..57603	-	Gypsy	0.0	375	1.13072	.	19.98587571	0.0119497113	354	0.15819209039548024	0.07553924642857143	0	1.0	4532	P. echinospica	(0.0, 0.2]	0.35219525900625	0.6070169375	0.407277590625	32.78125	0.03669055	0.726448
PE_Scaf12657:24118..29049	-	Gypsy	0.0	260	0.99656	.	26.0	0.0194334972	250	0.252	0.07711705238095241	0	1.0	4942	P. echinospica	(0.0, 0.2]	0.0372470476953125	0.4386171875	0.085885275	33.25	0.0523256	0.661683
PE_Scaf12660:12922..15011	-	Gypsy	0.936269	138	1.11472	.	24.75373134	0.02574356045	134	0.31343283582089554	0.08213421666666666	0	0.0	2100	P. echinospica	(0.7, 1.1]	0.168264405968125	0.579450375	0.210799065625	23.25	0.06863549999999999	0.8459099999999999
PE_Scaf12660:324096..328411	+	Gypsy	0.790355	311	1.17695	.	16.18085106	0.9356765177	282	1.0	0.9356765177304964	1	0.0	4326	P. echinospica	(0.7, 1.1]	0.87882471280625	1.0	0.8788246875	22.3125	0.0544218	0.900045
PE_Scaf12665:16655..22661	+	Gypsy	0.217503	401	0.962798	.	18.84168865	0.01902783219	379	0.23218997361477572	0.08194941363636364	0	0.5	6015	P. echinospica	(0.2, 0.4]	0.187186562213625	0.4752343125	0.2686158125	43.4375	0.07193045	0.7079960000000001
PE_Scaf12672:32204..36598	-	Gypsy	0.971747	342	1.13221	.	23.9148265	0.0152911265	317	0.19873817034700317	0.07694106507936507	0	0.0	4405	P. echinospica	(0.7, 1.1]	0.125163555900625	0.4464045	0.187407625	28.5	0.028125	0.6121038333333333
PE_Scaf12681:24386..31821	+	Gypsy	0.688897	442	1.16156	.	10.88235294	0.00716744902	153	0.06535947712418301	0.10966197000000003	0	0.0	7444	P. echinospica	(0.4, 0.7]	0.013380230901423077	0.13813305	0.09583083846153848	41.34615384615385	0.0911111	0.9446816666666665
PE_Scaf12684:29912..32728	+	Gypsy	1.120378	171	1.18805	.	19.44654088	0.01742430189	159	0.20754716981132076	0.08395345454545455	0	0.0	2827	P. echinospica	(1.1, 5.0]	0.2845025200109375	0.6457673125	0.34121438125	24.65625	0.0503597	0.88401
PE_Scaf12688:13577..18571	-	Gypsy	0.749292	260	0.953786	.	23.31557377	0.02342295697	244	0.3442622950819672	0.0680381130952381	0	0.0	5005	P. echinospica	(0.7, 1.1]	0.0328854088934375	0.38725684375	0.087756815625	29.9375	0.0322581	0.6365123333333333
PE_Scaf12696:109080..115795	?	Gypsy	0.685484	315	1.00161	gene	58.88778878	0.06616586073	303	0.6237623762376238	0.10607542751322752	0	0.0	6726	P. echinospica	(0.4, 0.7]	0.0215144583083125	0.36271184375	0.063182778125	67.8125	0.057981950000000004	1.3025748333333333
PE_Scaf12700:23146..25759	-	Gypsy	2.157718	161	1.02374	.	14.43571429	0.01855528286	140	0.2	0.09277641428571429	0	0.0	2624	P. echinospica	(1.1, 5.0]	0.04066060499653846	0.3906317692307692	0.11619680769230768	28.0	0.0239726	0.5753096666666667
PE_Scaf12702:800262..805275	-	Gypsy	0.0	234	0.878396	gene	23.23684211	0.02738439254	228	0.3026315789473684	0.09048755797101449	0	1.0	5024	P. echinospica	(0.0, 0.2]	0.0294922479709375	0.3617479375	0.07713608125	33.34375	0.0304569	1.5587993333333332
PE_Scaf1277:176346..180884	-	Gypsy	1.835757	303	1.04088	.	26.91666667	0.01995198611	288	0.28125	0.07094039506172839	0	0.0	4549	P. echinospica	(1.1, 5.0]	0.024834609386875	0.39634265625	0.06305095937499999	33.5625	0.037790699999999997	0.6463074999999999
PE_Scaf1308:79637..89104	?	Gypsy	0.690958	608	1.05367	.	22.73195876	0.01959731753	582	0.22164948453608246	0.0884158046511628	0	0.0	9478	P. echinospica	(0.4, 0.7]	0.810795148725	0.92748465625	0.8408895375	33.875	0.047619	0.7346116666666668
PE_Scaf1330:88918..94882	+	Bel-Pao	0.0	318	0.99513	.	21.87419355	0.02234771548	310	0.3032258064516129	0.07369991276595746	0	1.0	5975	P. echinospica	(0.0, 0.2]	0.16366430638396876	0.495140521875	0.20775960625	38.96875	0.0662983	1.0698394999999998
PE_Scaf1339:11600..15234	+	Gypsy	0.0	237	1.10452	.	25.05479452	0.02030936895	219	0.2557077625570776	0.07942413928571428	0	1.0	3645	P. echinospica	(0.0, 0.2]	0.13213981213234374	0.59012628125	0.169997409375	31.34375	0.046875	0.7849416666666666
PE_Scaf1339:148810..153418	+	Gypsy	0.475824	357	1.07786	.	10.0	0.0	3	0.0		0	0.5	4619	P. echinospica	(0.4, 0.7]	0.676342760605625	0.925038875	0.6940735	21.3125	0.0555556	0.8209783333333333
PE_Scaf1344:209102..211588	?	LINE	1.456617	26	0.276378	gene	22.59090909	0.8654934091	22	1.0	0.8654934090909093	1	0.0	2497	P. echinospica	(1.1, 5.0]	0.619858140366875	0.8140605937500001	0.65411059375	21.8125	0.0014245	0.10251341666666665
PE_Scaf1356:41612..46575	+	Gypsy	1.030327	336	1.05781	.	22.47798742	0.02222477453	318	0.24528301886792453	0.09060869615384617	0	0.0	4974	P. echinospica	(0.7, 1.1]	0.1698559604834375	0.41766571875	0.244990603125	39.625	0.048265749999999996	0.7553483333333334
PE_Scaf1375:20354..27099	+	Bel-Pao	0.0	325	0.826001	.	22.38834951	0.02536077638	309	0.313915857605178	0.08078845257731959	0	1.0	6756	P. echinospica	(0.0, 0.2]	0.02803829589559375	0.3974429375	0.069569346875	41.0625	0.0772727	0.7997621666666667
PE_Scaf1399:161186..165603	+	Gypsy	1.417791	278	1.1311	.	29.33079848	0.01532033042	263	0.25475285171102663	0.06013801343283583	0	0.0	4428	P. echinospica	(1.1, 5.0]	0.01860573184046875	0.27953015625	0.066481784375	39.125	0.0396987	0.759735
PE_Scaf14:173104..177112	+	Gypsy	0.644631	245	1.08567	.	22.16017316	0.02344474805	231	0.2597402597402597	0.09026227999999999	0	0.0	4019	P. echinospica	(0.4, 0.7]	0.03502338265625	0.38787259375	0.0950468625	41.21875	0.0388889	0.6848233333333332
PE_Scaf1407:241374..246009	+	Gypsy	0.276041	317	1.03598	.	19.45608108	0.01911668209	296	0.20270270270270271	0.094308965	0	0.5	4645	P. echinospica	(0.2, 0.4]	0.024637308925	0.3273326875	0.07534318125	43.0	0.0652174	0.8993699999999999
PE_Scaf1420:82554..84704	+	Gypsy	0.242917	138	1.0247	.	28.00775194	0.02008032326	129	0.26356589147286824	0.07618710882352941	0	0.5	2161	P. echinospica	(0.2, 0.4]	0.2913385740809375	0.598108875	0.34352275625	31.84375	0.0443038	0.6902816666666668
PE_Scaf1428:43033..47347	?		0.627967	150	0.834139	.	18.68181818	0.7234762129	132	0.9772727272727273	0.7403012410852713	1	0.0	4323	P. echinospica	(0.4, 0.7]	0.5250733231625	1.0	0.52507321875	10.53125	0.0262423	0.4951411666666667
PE_Scaf1444:290779..295327	+	Gypsy	1.088664	204	0.848061	gene	24.20100503	0.7926932613	199	0.9949748743718593	0.7966967626262627	1	0.0	4559	P. echinospica	(0.7, 1.1]	0.720518013815625	1.0	0.7205180625	11.96875	0.03620424999999999	0.632446
PE_Scaf1444:327416..331922	-	Gypsy	0.0	366	1.18943	gene	26.37941176	0.008971511765	340	0.12352941176470589	0.07262652380952381	0	1.0	4517	P. echinospica	(0.0, 0.2]	0.02627850585678125	0.3607980625	0.0699921875	38.71875	0.0437956	0.81074
PE_Scaf1449:37963..42909	+	Gypsy	0.0	315	1.09665	.	13.14285714	0.01853664719	231	0.1645021645021645	0.11268330263157893	0	1.0	4957	P. echinospica	(0.0, 0.2]	0.072254424234375	0.573297625	0.12805315625	19.6875	0.02795285	0.5922971666666667
PE_Scaf145:214839..230080	+	Gypsy	0.543698	625	0.941455	.	19.94395797	0.01826724799	571	0.19264448336252188	0.09482362363636362	0	0.0	15252	P. echinospica	(0.4, 0.7]	0.0430642060721875	0.4819726875	0.086381984375	25.5625	0.0649682	0.778053
PE_Scaf145:328814..333308	+	Gypsy	0.374023	366	1.27572	.	27.16129032	0.01294862874	341	0.19941348973607037	0.06493356470588237	0	0.5	4505	P. echinospica	(0.2, 0.4]	0.03507041093125	0.47061240625	0.074802215625	38.0625	0.0631068	1.0271133333333333
PE_Scaf145:576928..581305	-	Gypsy	0.0	363	1.25835	.	12.93301435	0.003813165072	209	0.04784688995215311	0.07969514999999999	0	1.0	4388	P. echinospica	(0.0, 0.2]	0.07684508879111111	0.44037685000000004	0.15537518333333333	17.27777777777778	0.0429448	0.7741833333333333
PE_Scaf145:710566..715525	-	Gypsy	0.787656	227	0.861494	.	29.63348416	0.02124233213	221	0.3212669683257919	0.0661204985915493	0	0.0	4970	P. echinospica	(0.7, 1.1]	0.03595709543875	0.51463778125	0.06960054375000001	17.96875	0.0304569	0.5233715
PE_Scaf145:732756..737331	-	Gypsy	0.63227	284	1.04706	.	28.25283019	0.02224011132	265	0.3132075471698113	0.0710075843373494	0	0.0	4586	P. echinospica	(0.4, 0.7]	0.03830652034403125	0.40931070625	0.094258365625	38.6875	0.04508195	0.7903716666666667
PE_Scaf1451:223101..228203	+	Gypsy	0.774442	367	1.11883	.	20.53432836	0.01385698776	335	0.17313432835820897	0.08003605000000001	0	0.0	5113	P. echinospica	(0.7, 1.1]	0.034229613880625	0.366559625	0.090863096875	38.6875	0.0533333	0.8669583333333334
PE_Scaf147:383652..388364	-	Gypsy	0.374022	390	1.27842	.	25.21917808	0.01232273479	365	0.1643835616438356	0.07496330333333336	0	0.5	4723	P. echinospica	(0.2, 0.4]	0.3556838184415625	0.6806755	0.38565370625	22.65625	0.06295434999999999	1.0454
PE_Scaf148:130937..135838	+	Gypsy	0.299702	321	1.09546	gene	25.88732394	0.02009175775	284	0.2535211267605634	0.07925082222222223	0	0.5	4912	P. echinospica	(0.2, 0.4]	0.0400964628396875	0.360043125	0.10941008125	39.71875	0.046875	0.801975
PE_Scaf1486:18148..21942	-	Gypsy	1.067089	251	1.09048	.	12.99497487	0.01765202613	199	0.16080402010050251	0.1097735375	0	0.0	3805	P. echinospica	(0.7, 1.1]	0.20056815566948277	0.39852638965517245	0.3240610448275862	21.17241379310345	0.04093205	0.6346746666666666
PE_Scaf1501:178131..182635	+	Gypsy	0.739687	329	1.10605	.	26.85667752	0.01773317492	307	0.21498371335504887	0.08248613181818182	0	0.0	4515	P. echinospica	(0.7, 1.1]	0.0985071518834375	0.4858300625	0.16827548125	23.75	0.0477707	0.75235
PE_Scaf1515:213020..217707	+	Gypsy	0.562868	382	1.27085	.	25.21910112	0.01281753933	356	0.2050561797752809	0.06250745205479452	0	0.0	4698	P. echinospica	(0.4, 0.7]	0.0211351109836875	0.288737621875	0.074997934375	47.4375	0.0631068	2.052505
PE_Scaf1515:272921..277821	+	Gypsy	0.227136	284	0.991421	.	28.65073529	0.01680790368	272	0.24632352941176472	0.06823507164179106	0	0.5	4911	P. echinospica	(0.2, 0.4]	0.3397759738284375	0.6749170625	0.36894494375	18.34375	0.0473373	0.6894086666666667
PE_Scaf1527:15604..19896	+	Gypsy	0.83618	271	1.14808	.	13.45982143	0.02141201696	224	0.22321428571428573	0.09592583600000001	0	0.0	4303	P. echinospica	(0.7, 1.1]	0.02144042985440625	0.2116735125	0.10038196875	31.21875	0.03956835	0.7576366666666666
PE_Scaf1527:24490..32329	+	Gypsy	0.764183	366	0.884874	.	11.87719298	0.02731574912	171	0.24561403508771928	0.11121412142857144	0	0.0	7848	P. echinospica	(0.7, 1.1]	0.0313961359009375	0.24673909375	0.124210903125	21.8125	0.0328947	0.6003761666666666
PE_Scaf153:28545..32935	+	Gypsy	0.0	318	1.06095	.	14.60984848	0.01299678068	264	0.11742424242424243	0.11068226129032259	0	1.0	4401	P. echinospica	(0.0, 0.2]	0.33218259857	0.57836053125	0.407354203125	22.59375	0.0292398	0.6106976666666667
PE_Scaf1540:109040..113720	+	Gypsy	1.595581	341	1.07674	.	19.97484277	0.01595788962	318	0.18867924528301888	0.084576815	0	0.0	4691	P. echinospica	(1.1, 5.0]	0.11114522427884374	0.424559628125	0.174159225	32.125	0.044944	0.729355
PE_Scaf1540:358103..362795	-	Gypsy	0.856032	298	1.01623	.	19.86315789	0.8390484281	285	1.0	0.8390484280701754	1	0.0	4703	P. echinospica	(0.7, 1.1]	0.762975274021875	1.0	0.7629751875	20.6875	0.0462555	0.72964
PE_Scaf1540:530088..534673	-	Gypsy	0.872543	384	1.18604	.	27.20612813	0.01170558969	359	0.18662952646239556	0.06272099552238806	0	0.0	4596	P. echinospica	(0.7, 1.1]	0.38904176793375	0.77312853125	0.416693653125	21.21875	0.0508475	0.7783333333333333
PE_Scaf1558:79142..83560	-	Gypsy	0.515124	297	1.07662	.	12.05172414	0.01026368276	174	0.09770114942528736	0.10505181176470589	0	0.0	4429	P. echinospica	(0.4, 0.7]	0.15680841142863636	0.5178222363636364	0.21947576363636365	15.954545454545455	0.06417035	1.9331433333333334
PE_Scaf1558:99979..104947	-	Gypsy	0.515121	343	1.08604	.	21.34862385	0.01889228135	327	0.27217125382262997	0.06941321348314607	0	0.0	4979	P. echinospica	(0.4, 0.7]	0.023486608286875002	0.31258946875	0.076618365625	49.71875	0.0666667	1.9397683333333333
PE_Scaf1563:12171..16905	+	Gypsy	1.666675	256	0.953168	.	133.2741935	0.02103322677	248	0.6895161290322581	0.03050432888888889	0	0.0	4745	P. echinospica	(1.1, 5.0]	0.0386683446265625	0.7286585	0.05160029375	36.9375	0.037037	0.6618741666666667
